"transaction_id,order_date,product_id,store_id,customer_id,quantity,discount,returned"
"T0014649,,P036311,S003,C011898,1,0.0,1"
"T0014650,,P031958,S004,C013873,2,0.0,0"
"T0014651,2022-10-02,P032433,S001,C008790,3,0.2,0"
"T0014652,,P024078,S005,C012924,2,0.0,0"
"T0014653,,P040526,S005,C024677,3,0.0,0"
"T0014654,,P034073,S004,C003093,4,0.1,0"
"T0014655,2020-08-11,P015999,S005,C000152,3,0.1,0"
"T0014656,,P028663,S003,C009172,1,0.0,0"
"T0014657,2024-07-01,P046824,S002,C002600,4,0.3,0"
"T0014658,2021-07-03,P027540,S004,C013516,1,0.2,0"
"T0014659,2024-02-10,P022899,S002,C018245,3,0.0,0"
"T0014660,2024-09-02,P039685,S004,C006819,2,0.0,0"
"T0014661,,P026746,S004,C017075,4,0.0,0"
"T0014662,2021-05-04,P002242,S004,C013933,3,0.0,0"
"T0014663,2023-05-12,P013283,S005,C006908,1,0.0,0"
"T0014664,,P025078,S002,C017416,4,0.0,0"
"T0014665,,P014471,S002,C021542,4,0.0,0"
"T0014666,2024-07-11,P000794,S001,C000618,2,0.0,0"
"T0014667,2024-08-05,P031353,S001,C017774,2,0.0,0"
"T0014668,2021-01-01,P002774,S004,C007200,4,0.3,0"
"T0014669,,P013914,S005,C014454,3,0.0,0"
"T0014670,,P031436,S003,C007473,3,0.0,0"
"T0014671,,P004203,S002,C022472,2,0.0,0"
"T0014672,,P025581,S001,C022443,2,0.0,0"
"T0014673,2021-04-09,P032995,S002,C008826,1,0.0,0"
"T0014674,,P048799,S004,C015793,2,0.1,0"
"T0014675,2023-12-09,P011868,S001,C022022,2,0.2,0"
"T0014676,2024-03-10,P030876,S004,C001488,4,0.1,0"
"T0014677,,P001260,S005,C007362,2,0.0,0"
"T0014678,,P008911,S003,C024706,4,0.1,0"
"T0014679,,P002900,S003,C004594,2,0.0,0"
"T0014680,,P015452,S005,C010913,2,0.0,0"
"T0014681,,P026387,S001,C007913,3,0.0,0"
"T0014682,,P029087,S002,C005110,3,0.1,1"
"T0014683,,P020167,S004,C024511,4,0.1,0"
"T0014684,,P019035,S001,C014488,1,0.0,0"
"T0014685,,P014396,S001,C006636,4,0.2,0"
"T0014686,,P023375,S005,C015983,4,0.2,1"
"T0014687,2022-12-03,P020329,S002,C004104,3,0.0,0"
"T0014688,2022-11-03,P046418,S005,C007557,1,0.1,1"
"T0014689,,P013382,S004,C012547,2,0.0,1"
"T0014690,,P005033,S005,C024547,2,0.0,0"
"T0014691,,P040143,S003,C001806,4,0.1,0"
"T0014692,2021-02-08,P024400,S001,C001755,4,0.0,0"
"T0014693,2021-01-08,P034938,S003,C001310,4,0.2,1"
"T0014694,,P012269,S002,C022837,2,0.0,0"
"T0014695,2021-03-02,P010397,S003,C007576,3,0.0,0"
"T0014696,2023-06-12,P003994,S005,C011947,3,0.1,0"
"T0014697,,P034252,S001,C020974,1,0.0,0"
"T0014698,,P016402,S001,C014339,1,0.0,0"
"T0014699,,P003550,S005,C018338,3,0.1,0"
"T0014700,,P049591,S005,C006963,1,0.0,0"
"T0014701,,P002990,S003,C022595,4,0.0,1"
"T0014703,,P008789,S004,C006046,2,0.0,0"
"T0014704,2024-08-06,P029451,S003,C014367,3,0.0,0"
"T0014705,2023-03-04,P030650,S005,C014307,2,0.1,0"
"T0014706,2024-08-11,P033733,S003,C024297,3,0.0,0"
"T0014707,2024-06-07,P042039,S001,C015590,4,0.0,0"
"T0014708,,P035974,S004,C001926,4,0.0,0"
"T0014709,2024-06-10,P029509,S005,C020983,3,0.0,0"
"T0014710,,P037073,S005,C000108,1,0.0,0"
"T0014711,,P036082,S005,C010499,4,0.0,0"
"T0014712,,P044908,S004,C017556,4,0.0,0"
"T0014713,2023-02-09,P009254,S004,C002255,4,0.0,0"
"T0014714,2020-01-12,P033588,S001,C006590,1,0.1,1"
"T0014715,,P047697,S002,C023145,1,0.0,0"
"T0014716,2020-08-10,P010960,S004,C012507,2,0.0,1"
"T0014717,,P034155,S002,C006324,2,0.0,0"
"T0014718,,P034730,S004,C021946,1,0.0,0"
"T0014719,,P010450,S002,C019663,3,0.0,1"
"T0014720,,P015046,S004,C022846,3,0.2,0"
"T0014721,,P026308,S001,C021847,4,0.0,1"
"T0014722,2021-05-03,P036679,S001,C012856,1,0.0,0"
"T0014723,,P000050,S005,C000924,2,0.0,0"
"T0014724,2024-05-07,P036450,S004,C000546,4,0.0,0"
"T0014725,2024-12-03,P028021,S001,C019536,4,0.0,0"
"T0014726,2021-04-02,P004052,S002,C003886,1,0.0,0"
"T0014727,,P003457,S004,C013846,4,0.1,0"
"T0014728,,P006758,S001,C007657,3,0.0,1"
"T0014729,,P021016,S004,C024007,4,0.0,0"
"T0014730,2022-11-01,P038577,S002,C019791,2,0.0,1"
"T0014731,,P044287,S001,C010923,4,0.1,0"
"T0014732,,P022512,S005,C014027,1,0.0,0"
"T0014733,,P036129,S002,C013704,2,0.0,0"
"T0014734,,P043391,S003,C019912,4,0.1,0"
"T0014735,,P030184,S005,C006450,3,0.0,1"
"T0014736,,P031672,S002,C002067,4,0.0,0"
"T0014737,,P016516,S001,C009590,1,0.0,0"
"T0014738,,P015292,S001,C010874,4,0.0,0"
"T0014739,2022-10-02,P009130,S005,C010034,4,0.0,1"
"T0014740,,P044174,S001,C024616,3,0.1,1"
"T0014741,,P010029,S005,C016134,4,0.0,1"
"T0014742,,P042765,S005,C007119,3,0.0,0"
"T0014743,2020-10-12,P028700,S004,C003435,1,0.1,0"
"T0014744,,P032104,S002,C005185,4,0.0,0"
"T0014745,,P042332,S002,C011690,2,0.0,0"
"T0014746,,P026187,S004,C021274,2,0.0,0"
"T0014747,,P016097,S001,C009292,3,0.1,0"
"T0014748,2021-02-01,P031084,S001,C007998,2,0.0,1"
"T0014749,,P015218,S003,C024624,1,0.0,0"
"T0014750,,P031518,S002,C019279,2,0.0,0"
"T0014751,,P028425,S005,C021210,4,0.0,0"
"T0014752,,P027980,S004,C006246,1,0.0,0"
"T0014753,,P019934,S003,C021833,3,0.0,0"
"T0014754,,P043063,S003,C019864,2,0.0,0"
"T0014755,2022-07-06,P020308,S001,C007871,2,0.0,0"
"T0014756,,P044236,S005,C004691,4,0.2,0"
"T0014757,2023-08-07,P011302,S005,C001727,1,0.1,0"
"T0014758,,P023014,S005,C005567,2,0.0,0"
"T0014759,2022-07-04,P011783,S002,C017560,2,0.0,0"
"T0014760,,P040564,S004,C024110,4,0.0,0"
"T0014761,2020-10-03,P014537,S003,C005862,2,0.0,0"
"T0014762,,P006705,S003,C017674,2,0.3,0"
"T0014763,2021-08-05,P023461,S003,C020246,4,0.1,0"
"T0014764,,P041257,S003,C017104,3,0.0,0"
"T0014765,,P035697,S003,C022466,2,0.3,0"
"T0014766,2021-11-09,P040281,S001,C007569,4,0.0,0"
"T0014767,2023-09-11,P031331,S001,C003848,1,0.0,1"
"T0014768,2023-05-05,P003322,S004,C014450,3,0.1,1"
"T0014769,,P021223,S002,C012574,4,0.0,0"
"T0014770,,P007367,S005,C011483,4,0.0,0"
"T0014771,2024-06-03,P006398,S001,C020506,3,0.0,0"
"T0014772,2022-07-02,P045662,S004,C021711,3,0.0,0"
"T0014773,2024-07-05,P019621,S003,C021083,4,0.0,0"
"T0014774,,P002347,S005,C010560,2,0.2,1"
"T0014775,,P039945,S001,C007810,2,0.1,1"
"T0014776,2023-05-10,P025724,S001,C021475,1,0.0,0"
"T0014777,2023-10-09,P010457,S004,C023251,1,0.1,0"
"T0014778,2020-02-07,P037175,S003,C022367,4,0.0,0"
"T0014779,2024-11-05,P004214,S001,C018449,2,0.3,0"
"T0014780,2022-07-08,P042462,S002,C015838,2,0.0,0"
"T0014781,2024-06-11,P032898,S003,C013161,3,0.0,0"
"T0014782,2024-02-08,P024128,S005,C001400,1,0.0,0"
"T0014783,,P042695,S002,C004977,4,0.1,0"
"T0014784,,P009213,S004,C000509,3,0.0,0"
"T0014785,,P012818,S005,C009864,3,0.0,0"
"T0014786,,P045672,S003,C017998,4,0.0,0"
"T0014787,,P020802,S003,C005396,4,0.0,0"
"T0014788,,P032722,S005,C024505,2,0.0,0"
"T0014789,,P000528,S005,C001312,2,0.0,1"
"T0014790,,P030766,S004,C019951,4,0.1,0"
"T0014791,2020-02-09,P028540,S004,C021803,1,0.0,0"
"T0014792,,P044572,S005,C020973,2,0.0,0"
"T0014793,,P000438,S001,C004001,1,0.0,1"
"T0014794,2020-06-09,P016305,S005,C012183,4,0.1,0"
"T0014795,,P006818,S005,C011359,3,0.0,0"
"T0014796,2023-06-08,P032487,S005,C022995,4,0.0,0"
"T0014797,2023-01-10,P035152,S005,C024425,1,0.0,0"
"T0014798,2022-09-11,P048749,S004,C013585,2,0.1,0"
"T0014799,2021-05-04,P029430,S005,C002818,1,0.0,0"
"T0014800,,P046444,S001,C011304,2,0.0,0"
"T0014801,,P009740,S003,C010651,2,0.1,0"
"T0014802,,P022426,S004,C014054,3,0.0,0"
"T0014803,,P010560,S004,C014600,2,0.0,0"
"T0014804,2022-09-09,P049449,S001,C006978,3,0.1,0"
"T0014806,,P008151,S004,C018938,2,0.0,0"
"T0014807,2024-06-03,P045458,S005,C020722,2,0.0,0"
"T0014808,2020-12-07,P026252,S003,C001269,2,0.0,0"
"T0014809,,P018299,S005,C002122,1,0.0,0"
"T0014810,,P037542,S005,C000325,2,0.1,0"
"T0014811,2021-05-01,P029528,S003,C023146,3,0.0,0"
"T0014812,,P002132,S005,C009512,4,0.0,1"
"T0014813,,P045661,S003,C006980,3,0.0,0"
"T0014814,,P023146,S003,C004576,4,0.0,0"
"T0014815,2023-10-12,P020182,S001,C023859,3,0.1,0"
"T0014816,2022-07-06,P019466,S002,C020248,1,0.1,0"
"T0014817,2021-03-09,P006492,S001,C006541,2,0.0,0"
"T0014818,,P048702,S003,C017194,3,0.0,1"
"T0014820,,P019873,S003,C006383,1,0.2,0"
"T0014821,,P007490,S003,C023815,3,0.1,0"
"T0014822,2020-10-05,P003380,S002,C024839,4,0.1,0"
"T0014823,2024-01-01,P037747,S002,C011277,1,0.0,1"
"T0014824,,P034554,S005,C003190,4,0.0,0"
"T0014825,,P027825,S003,C014960,2,0.1,0"
"T0014826,2023-05-01,P035547,S003,C022204,2,0.0,0"
"T0014827,,P049706,S001,C007197,2,0.0,0"
"T0014828,2022-10-04,P026944,S004,C005913,3,0.0,1"
"T0014829,,P002987,S002,C022681,4,0.1,0"
"T0014830,2023-06-12,P024460,S001,C008950,1,0.0,0"
"T0014831,2020-10-02,P019051,S001,C024719,2,0.0,0"
"T0014832,,P033341,S003,C006218,4,0.3,0"
"T0014833,2023-12-02,P002355,S004,C003278,4,0.0,0"
"T0014834,2024-01-08,P023051,S003,C011727,2,0.0,0"
"T0014835,2023-03-01,P019280,S003,C018257,4,0.3,0"
"T0014836,,P017145,S001,C001543,1,0.3,0"
"T0014837,,P005411,S004,C008226,2,0.1,0"
"T0014838,,P005148,S005,C006261,4,0.0,0"
"T0014840,2020-10-05,P008690,S004,C017606,1,0.0,0"
"T0014841,,P005372,S003,C010430,3,0.0,0"
"T0014842,2024-10-09,P019619,S004,C003653,3,0.0,0"
"T0014843,2023-12-04,P024176,S004,C009627,1,0.2,1"
"T0014844,2023-08-01,P025089,S004,C001206,3,0.0,0"
"T0014845,2024-01-01,P011423,S005,C010376,3,0.0,0"
"T0014846,2024-03-08,P044625,S001,C022167,1,0.0,0"
"T0014847,2024-06-06,P039757,S002,C010372,1,0.0,0"
"T0014848,,P001686,S002,C001602,3,0.0,0"
"T0014849,2020-11-09,P021918,S002,C003776,3,0.0,0"
"T0014850,,P027819,S002,C006529,2,0.2,0"
"T0014851,,P030540,S003,C020227,3,0.0,0"
"T0014852,,P031035,S005,C002784,2,0.0,0"
"T0014853,2023-10-09,P025322,S001,C011443,4,0.1,1"
"T0014854,,P045992,S005,C014243,2,0.0,0"
"T0014855,2021-05-01,P012994,S005,C003702,1,0.3,0"
"T0014857,2023-11-05,P002317,S002,C014167,4,0.1,0"
"T0014858,,P007694,S003,C012925,3,0.1,1"
"T0014859,2021-03-01,P006711,S001,C011370,3,0.0,0"
"T0014861,2023-10-02,P001844,S002,C000278,2,0.1,0"
"T0014862,2022-04-07,P033914,S005,C003510,2,0.0,0"
"T0014863,,P014108,S005,C022854,4,0.2,0"
"T0014864,2021-05-10,P047607,S003,C003414,2,0.1,1"
"T0014865,2020-08-09,P042338,S002,C003725,4,0.0,0"
"T0014866,,P044509,S005,C009316,3,0.1,0"
"T0014867,,P011472,S001,C004954,4,0.0,0"
"T0014868,,P045651,S001,C024805,3,0.0,1"
"T0014869,,P040971,S003,C017117,4,0.0,0"
"T0014870,,P049744,S003,C020266,1,0.3,0"
"T0014871,,P011527,S004,C022288,3,0.1,0"
"T0014872,,P021798,S003,C009959,3,0.0,0"
"T0014873,,P002870,S004,C020706,1,0.2,0"
"T0014874,2021-09-06,P032617,S002,C015581,3,0.0,0"
"T0014875,2024-09-10,P006558,S002,C009110,4,0.1,0"
"T0014876,,P013471,S003,C006739,4,0.0,0"
"T0014877,2020-12-03,P019054,S002,C012666,2,0.3,0"
"T0014878,,P004537,S001,C012232,1,0.0,0"
"T0014879,2020-12-09,P046978,S004,C018331,1,0.0,0"
"T0014881,2021-03-09,P031984,S004,C006794,1,0.0,0"
"T0014882,,P045044,S003,C016640,3,0.0,0"
"T0014883,,P029257,S005,C009648,3,0.0,0"
"T0014884,,P004376,S004,C019342,2,0.0,0"
"T0014885,,P047523,S002,C024494,1,0.0,0"
"T0014886,2023-09-09,P015317,S004,C016192,3,0.1,0"
"T0014887,2020-01-01,P043107,S004,C020657,1,0.0,0"
"T0014888,,P010396,S001,C004497,4,0.0,0"
"T0014889,2021-07-09,P036074,S003,C010781,3,0.1,0"
"T0014890,2020-04-04,P008115,S005,C024303,4,0.0,0"
"T0014891,,P022099,S002,C020052,1,0.0,0"
"T0014892,,P044318,S999,C019252,4,0.1,0"
"T0014893,,P036552,S005,C023517,3,0.2,0"
"T0014894,2023-11-09,P014306,S001,C002161,2,0.0,0"
"T0014895,,P001489,S003,C019493,4,0.2,0"
"T0014896,,P020239,S003,C018625,2,0.0,0"
"T0014897,,P029957,S001,C010614,2,0.0,0"
"T0014898,,P020428,S002,C022196,2,0.1,0"
"T0014899,2022-01-10,P043525,S005,C009133,2,0.0,0"
"T0014900,,P019442,S004,C021579,2,0.1,0"
"T0014901,2021-02-10,P999999,S002,C011381,3,0.0,1"
"T0014902,2022-06-12,P008997,S005,C022049,1,0.1,0"
"T0014903,,P017763,S003,C010664,2,0.0,1"
"T0014904,,P002094,S002,C006276,2,0.0,0"
"T0014905,2023-07-01,P021008,S001,C014612,2,0.1,0"
"T0014906,2022-11-11,P033346,S004,C012513,3,0.0,1"
"T0014907,2021-05-03,P010036,S005,C010883,4,0.0,0"
"T0014908,2023-09-11,P030910,S001,C008844,2,0.0,0"
"T0014909,,P002908,S003,C010117,3,0.0,0"
"T0014910,,P021917,S002,C002983,1,0.2,0"
"T0014911,2024-05-08,P039874,S004,C001214,1,0.1,0"
"T0014912,2020-01-04,P023522,S003,C000741,1,0.0,0"
"T0014913,,P036975,S005,C020789,3,0.2,1"
"T0014914,,P044033,S005,C001551,4,0.0,1"
"T0014915,,P032696,S003,C001441,4,0.0,0"
"T0014916,,P016700,S003,C024955,4,0.1,0"
"T0014918,,P045666,S004,C006965,1,0.0,0"
"T0014919,2024-01-09,P007598,S003,C012906,4,0.1,0"
"T0014920,,P034722,S002,C020659,1,0.1,0"
"T0014921,2020-01-10,P028821,S003,C020999,2,0.3,0"
"T0014922,,P048071,S005,C024281,3,0.2,0"
"T0014923,2023-04-02,P012316,S004,C023813,4,0.0,0"
"T0014924,,P029012,S005,C014757,4,0.0,0"
"T0014925,,P017244,S005,C008255,2,0.0,1"
"T0014926,2022-05-01,P024783,S004,C023094,1,0.0,0"
"T0014927,,P021507,S001,C001490,1,0.0,0"
"T0014929,2024-02-02,P024396,S003,C021243,1,0.1,0"
"T0014930,,P037646,S001,C006213,1,0.1,0"
"T0014931,,P019391,S003,C004140,3,0.0,0"
"T0014932,2020-01-06,P019105,S003,C012280,1,0.0,0"
"T0014933,,P033838,S005,C012726,4,0.0,1"
"T0014934,2021-06-06,P004616,S002,C010312,3,0.1,0"
"T0014935,,P014210,S002,C005268,2,0.1,0"
"T0014936,,P002872,S004,C010019,1,0.2,0"
"T0014937,,P012063,S003,C004032,2,0.0,0"
"T0014938,,P007109,S004,C018033,4,0.0,0"
"T0014939,,P001533,S005,C002423,1,0.1,0"
"T0014940,,P030891,S002,C024305,1,0.0,1"
"T0014941,,P007526,S003,C019072,2,0.0,0"
"T0014942,2021-04-06,P037690,S004,C007037,1,0.0,1"
"T0014943,,P014584,S004,C006294,2,0.0,0"
"T0014944,,P002256,S005,C010370,2,0.1,0"
"T0014945,,P002919,S001,C008206,2,0.0,1"
"T0014946,,P018236,S004,C010019,2,0.2,0"
"T0014947,2023-02-01,P024144,S004,C012484,4,0.0,0"
"T0014948,,P035984,S004,C005407,3,0.1,0"
"T0014949,,P028281,S001,C022854,3,0.2,0"
"T0014950,,P012305,S002,C013260,2,0.0,0"
"T0014951,2024-09-02,P018653,S001,C010624,4,0.0,0"
"T0014953,,P014586,S002,C009281,3,0.0,0"
"T0014954,,P005776,S001,C000516,1,0.0,0"
"T0014955,,P013901,S005,C016421,2,0.0,0"
"T0014956,,P016256,S003,C011692,3,0.1,0"
"T0014957,2024-03-01,P045863,S002,C001542,2,0.0,0"
"T0014959,,P037488,S002,C002494,2,0.0,0"
"T0014960,2023-08-09,P048845,S002,C003515,4,0.0,0"
"T0014961,,P020371,S001,C012401,2,0.0,0"
"T0014962,2024-07-08,P025005,S002,C005041,4,0.0,0"
"T0014963,,P016027,S001,C020205,3,0.0,0"
"T0014964,,P035168,S001,C020745,2,0.0,0"
"T0014965,2020-01-12,P010994,S002,C004518,2,0.3,1"
"T0014966,2022-09-05,P037080,S002,C018711,4,0.0,1"
"T0014967,2024-09-08,P030726,S005,C022536,3,0.0,0"
"T0014968,2020-10-11,P033057,S004,C022925,2,0.0,0"
"T0014969,2021-09-10,P021220,S003,C018389,3,0.0,0"
"T0014970,2024-01-06,P033654,S003,C017288,4,0.0,0"
"T0014971,2022-07-06,P034177,S001,C021590,4,0.0,0"
"T0014972,,P027398,S002,C000196,2,0.0,0"
"T0014973,,P022394,S002,C018354,1,0.0,0"
"T0014974,,P011420,S004,C014900,1,0.1,0"
"T0014975,,P040369,S005,C013524,2,0.0,0"
"T0014976,2020-07-06,P001650,S003,C010182,3,0.2,0"
"T0014977,2021-07-07,P999999,S003,C009366,1,0.1,0"
"T0014978,2020-12-09,P039833,S002,C012673,4,0.1,0"
"T0014979,,P013849,S002,C016922,4,0.0,0"
"T0014980,,P010143,S001,C002409,3,0.1,0"
"T0014982,,P032444,S005,C023951,1,0.0,0"
"T0014983,,P002638,S002,C010082,2,0.2,0"
"T0014984,,P002264,S005,C002025,1,0.1,0"
"T0014985,2021-05-11,P033673,S003,C002274,1,0.0,0"
"T0014986,2023-04-08,P023240,S003,C021915,4,0.0,0"
"T0014987,2020-01-07,P039726,S005,C002828,2,0.2,0"
"T0014988,,P000459,S003,C000651,2,0.2,0"
"T0014989,,P035162,S005,C013303,2,0.3,0"
"T0014990,2024-12-05,P046874,S005,C019204,1,0.0,0"
"T0014991,,P032779,S002,C020908,2,0.1,1"
"T0014992,,P043289,S004,C000937,3,0.1,0"
"T0014993,,P011341,S001,C005524,2,0.0,0"
"T0014994,,P020775,S005,C010715,4,0.1,0"
"T0014995,2021-07-04,P029907,S002,C003298,2,0.0,0"
"T0014996,,P018399,S005,C010002,1,0.1,0"
"T0014997,,P045157,S001,C000224,3,0.0,0"
"T0014998,,P032704,S002,C011618,4,0.0,0"
"T0014999,2022-11-02,P002126,S002,C011471,3,0.2,1"
"T0015000,,P029975,S002,C006185,2,0.0,0"
"T0015002,2020-03-08,P024340,S002,C002236,1,0.2,1"
"T0015003,,P006011,S004,C004767,2,0.0,0"
"T0015004,2020-09-09,P045410,S005,C013541,2,0.0,0"
"T0015005,,P003446,S001,C013196,4,0.2,0"
"T0015006,,P038951,S001,C003970,3,0.0,0"
"T0015007,,P014142,S001,C019238,1,0.0,0"
"T0015008,,P018489,S004,C004405,4,0.0,0"
"T0015009,,P030845,S001,C015903,3,0.1,0"
"T0015010,,P024564,S004,C024867,4,0.0,0"
"T0015011,2024-09-08,P001111,S005,C018996,2,0.0,0"
"T0015012,2024-10-07,P030579,S004,C022681,4,0.0,0"
"T0015013,,P029620,S002,C007025,1,0.0,0"
"T0015014,,P000288,S003,C017035,1,0.0,0"
"T0015015,,P047842,S001,C000632,4,0.0,1"
"T0015016,,P043107,S002,C016275,1,0.2,0"
"T0015017,2023-05-12,P026435,S005,C020197,3,0.1,0"
"T0015018,,P010577,S004,C009543,3,0.1,0"
"T0015019,2024-07-11,P027230,S001,C004575,2,0.0,0"
"T0015020,,P019424,S001,C016297,3,0.0,0"
"T0015021,2023-03-02,P024719,S002,C004166,3,0.0,0"
"T0015022,2021-09-07,P047994,S003,C003817,3,0.0,0"
"T0015023,,P047788,S004,C013467,4,0.0,0"
"T0015024,,P043405,S004,C008058,4,0.0,0"
"T0015025,2020-08-04,P045201,S003,C003250,2,0.1,1"
"T0015026,,P043183,S003,C014493,1,0.0,0"
"T0015027,,P018467,S005,C014677,3,0.2,0"
"T0015028,,P048980,S004,C003663,2,0.2,0"
"T0015029,2022-08-03,P023657,S001,C002119,1,0.2,0"
"T0015030,2021-05-01,P017175,S001,C002489,2,0.0,1"
"T0015031,2021-07-12,P043643,S001,C004305,1,0.2,1"
"T0015032,2024-08-07,P013509,S004,C001665,4,0.1,1"
"T0015033,,P038773,S004,C003640,2,0.0,0"
"T0015034,,P010360,S004,C016844,4,0.1,0"
"T0015035,2024-03-06,P017788,S004,C022588,4,0.0,0"
"T0015036,,P006900,S004,C017133,1,0.0,0"
"T0015037,2023-03-02,P031989,S004,C010837,1,0.1,0"
"T0015038,2023-02-05,P008234,S001,C010720,1,0.2,0"
"T0015039,2024-11-12,P030140,S003,C004737,4,0.2,0"
"T0015040,2024-06-10,P015999,S002,C018395,4,0.0,0"
"T0015041,2022-04-04,P025610,S005,C000554,1,0.0,0"
"T0015042,2022-03-09,P019956,S001,C001933,4,0.0,0"
"T0015043,,P019978,S005,C022777,1,0.2,0"
"T0015044,,P004568,S004,C005090,3,0.0,0"
"T0015045,,P026493,S003,C017661,3,0.0,0"
"T0015046,,P039515,S001,C000523,2,0.2,0"
"T0015047,2023-07-11,P043791,S003,C022585,3,0.0,1"
"T0015048,,P009632,S005,C024134,2,0.0,0"
"T0015049,,P035751,S004,C008134,3,0.1,0"
"T0015050,,P039464,S001,C022577,1,0.3,0"
"T0015051,2023-08-09,P032167,S004,C010586,2,0.1,0"
"T0015052,,P001127,S004,C009719,3,0.0,0"
"T0015053,,P048666,S001,C010005,2,0.1,1"
"T0015054,,P039706,S001,C016643,3,0.0,0"
"T0015055,2023-08-03,P009379,S004,C007975,4,0.0,0"
"T0015056,,P037526,S002,C022452,1,0.0,0"
"T0015057,2021-01-07,P017285,S005,C024940,2,0.0,0"
"T0015058,,P037615,S002,C011515,1,0.0,0"
"T0015059,,P028411,S001,C019852,1,0.0,0"
"T0015060,2023-02-08,P045998,S005,C020891,1,0.0,0"
"T0015061,,P010568,S003,C009509,1,0.0,0"
"T0015062,,P022939,S003,C014172,2,0.0,0"
"T0015063,2024-11-05,P008186,S005,C022197,2,0.1,0"
"T0015064,,P036652,S004,C020739,2,0.1,0"
"T0015065,,P005527,S999,C004154,2,0.0,1"
"T0015066,,P002243,S004,C006358,1,0.0,1"
"T0015067,2022-06-05,P022793,S003,C016141,1,0.0,0"
"T0015068,,P009489,S005,C003916,4,0.0,1"
"T0015069,,P043456,S003,C012806,4,0.3,1"
"T0015070,2021-09-01,P004682,S002,C000147,4,0.0,0"
"T0015071,,P015300,S001,C005816,4,0.1,0"
"T0015072,,P010206,S002,C022713,1,0.0,0"
"T0015073,,P046028,S004,C006404,3,0.1,0"
"T0015074,,P016790,S002,C008038,3,0.0,0"
"T0015075,,P043798,S004,C003416,4,0.1,1"
"T0015076,2021-10-08,P018846,S004,C024864,4,0.2,0"
"T0015077,,P045213,S003,C002387,4,0.0,1"
"T0015079,2022-02-12,P048650,S001,C008261,4,0.0,0"
"T0015080,2024-11-01,P003253,S001,C024698,2,0.0,0"
"T0015081,2024-10-12,P031111,S004,C024453,2,0.0,0"
"T0015082,,P028671,S005,C022409,4,0.0,0"
"T0015083,,P005834,S005,C003494,1,0.0,0"
"T0015084,,P014171,S002,C019052,2,0.1,0"
"T0015085,,P019285,S002,C016946,2,0.0,0"
"T0015086,,P019119,S001,C005501,2,0.0,0"
"T0015087,,P041519,S001,C019236,3,0.0,0"
"T0015088,,P020235,S005,C017044,3,0.2,0"
"T0015089,2022-12-04,P005171,S001,C009059,3,0.1,1"
"T0015090,,P009323,S003,C007896,1,0.0,0"
"T0015091,2021-02-10,P005931,S005,C013424,2,0.1,0"
"T0015092,,P036427,S005,C007052,3,0.1,0"
"T0015093,2020-03-07,P043027,S002,C017147,3,0.0,0"
"T0015094,,P038602,S002,C016928,1,0.2,0"
"T0015095,2020-11-06,P006177,S002,C006949,2,0.0,0"
"T0015096,2020-06-06,P044920,S001,C004825,4,0.0,0"
"T0015097,2024-03-02,P029467,S005,C015331,2,0.2,0"
"T0015098,2021-06-05,P046493,S002,C023682,2,0.2,0"
"T0015099,2020-10-07,P046204,S003,C007800,3,0.0,0"
"T0015100,2020-04-12,P023268,S001,C007560,2,0.3,0"
"T0015101,,P045920,S004,C009990,4,0.0,0"
"T0015102,,P011091,S005,C001561,1,0.0,0"
"T0015104,2024-02-03,P001067,S004,C018440,4,0.0,0"
"T0015105,2021-08-08,P019006,S003,C012118,3,0.0,0"
"T0015106,2023-08-02,P040801,S001,C010455,2,0.0,1"
"T0015107,2022-06-10,P048983,S005,C001326,3,0.0,0"
"T0015108,,P029840,S003,C022958,2,0.0,0"
"T0015109,,P031243,S001,C007968,4,0.2,1"
"T0015110,,P012303,S005,C015621,4,0.0,0"
"T0015111,,P036870,S004,C018040,1,0.0,1"
"T0015112,,P021602,S005,C017479,1,0.0,0"
"T0015113,2022-07-11,P036152,S004,C011921,4,0.0,0"
"T0015114,2024-05-02,P043372,S002,C002037,2,0.0,0"
"T0015115,2020-06-10,P029499,S001,C019864,4,0.0,0"
"T0015116,2022-09-09,P022780,S003,C000520,4,0.0,0"
"T0015117,,P043507,S005,C009163,1,0.2,0"
"T0015118,,P041983,S001,C014390,3,0.0,0"
"T0015119,2023-04-11,P011317,S005,C013648,1,0.0,0"
"T0015120,,P049072,S003,C019119,1,0.1,0"
"T0015121,,P000046,S001,C003477,4,0.3,0"
"T0015122,,P044643,S001,C024367,4,0.0,0"
"T0015123,,P018665,S004,C001754,4,0.0,0"
"T0015124,2020-12-09,P036752,S002,C021087,2,0.0,0"
"T0015125,2022-10-04,P030395,S005,C023329,3,0.0,0"
"T0015126,,P015162,S004,C022170,4,0.0,0"
"T0015127,,P019221,S003,C012403,4,0.0,0"
"T0015128,,P045529,S003,C024796,3,0.0,0"
"T0015129,,P048063,S002,C022175,4,0.0,0"
"T0015130,2024-07-03,P035523,S005,C023421,2,0.0,0"
"T0015131,,P026930,S001,C023492,2,0.0,0"
"T0015132,2024-02-01,P012487,S005,C002553,1,0.1,0"
"T0015133,,P040034,S001,C020887,3,0.1,0"
"T0015134,2023-09-12,P043274,S005,C002360,4,0.0,0"
"T0015135,,P021297,S005,C024447,3,0.0,0"
"T0015136,,P001230,S002,C016840,3,0.0,0"
